Date,Ticker,Open,High,Low,Close,Volume,Openint,Close_Percent_Change,Period_Change
11/9/1990,AAPL,1.267857143,1.276785714,1.232142857,1.267857143,1982288,,0.028985507,0.035714286
11/12/1990,AAPL,1.294642857,1.3125,1.258928571,1.294642857,1450512,,0.021126761,0.026785714
11/13/1990,AAPL,1.285714286,1.303571429,1.276785714,1.285714286,1419488,,-0.006896552,-0.008928571
11/14/1990,AAPL,1.321428571,1.330357143,1.276785714,1.321428571,1907472,,0.027777778,0.035714286
11/15/1990,AAPL,1.285714286,1.321428571,1.267857143,1.285714286,1617728,,-0.027027027,-0.035714286
11/16/1990,AAPL,1.254464286,1.285714286,1.241071429,1.254464286,1830080,,-0.024305556,-0.03125
11/19/1990,AAPL,1.299107143,1.299107143,1.258928571,1.299107143,2239104,,0.035587189,0.044642857
11/20/1990,AAPL,1.267857143,1.3125,1.258928571,1.267857143,1536304,,-0.024054983,-0.03125
11/21/1990,AAPL,1.290178571,1.294642857,1.241071429,1.290178571,1232112,,0.017605634,0.022321429
11/23/1990,AAPL,1.299107143,1.321428571,1.285714286,1.299107143,532000,,0.006920415,0.008928571
11/26/1990,AAPL,1.3125,1.321428571,1.285714286,1.3125,814576,,0.010309278,0.013392857
11/27/1990,AAPL,1.339285714,1.366071429,1.3125,1.339285714,1645840,,0.020408163,0.026785714
11/28/1990,AAPL,1.3125,1.375,1.3125,1.3125,1749104,,-0.02,-0.026785714
11/29/1990,AAPL,1.3125,1.321428571,1.294642857,1.3125,1267056,,0,0
11/30/1990,AAPL,1.3125,1.330357143,1.294642857,1.3125,1215088,,0,0
12/3/1990,AAPL,1.361607143,1.366071429,1.321428571,1.361607143,1654016,,0.037414966,0.049107143
12/4/1990,AAPL,1.375,1.383928571,1.339285714,1.375,1521520,,0.009836066,0.013392857
12/5/1990,AAPL,1.433035714,1.4375,1.352678571,1.433035714,2183888,,0.042207792,0.058035714
12/6/1990,AAPL,1.473214286,1.491071429,1.446428571,1.473214286,5322464,,0.028037383,0.040178571
12/7/1990,AAPL,1.517857143,1.526785714,1.464285714,1.517857143,3296608,,0.03030303,0.044642857
12/10/1990,AAPL,1.491071429,1.517857143,1.482142857,1.491071429,2505888,,-0.017647059,-0.026785714
12/11/1990,AAPL,1.428571429,1.482142857,1.428571429,1.428571429,3478832,,-0.041916168,-0.0625
12/12/1990,AAPL,1.415178571,1.428571429,1.392857143,1.415178571,2423568,,-0.009375,-0.013392857
12/13/1990,AAPL,1.455357143,1.464285714,1.410714286,1.455357143,1607312,,0.028391167,0.040178571
12/14/1990,AAPL,1.424107143,1.446428571,1.410714286,1.424107143,870688,,-0.021472393,-0.03125
12/17/1990,AAPL,1.433035714,1.446428571,1.392857143,1.433035714,1311072,,0.006269592,0.008928571
12/18/1990,AAPL,1.508928571,1.517857143,1.455357143,1.508928571,2209872,,0.052959502,0.075892857
12/19/1990,AAPL,1.495535714,1.517857143,1.46875,1.495535714,1406608,,-0.00887574,-0.013392857
12/20/1990,AAPL,1.571428571,1.589285714,1.473214286,1.571428571,4010720,,0.050746269,0.075892857
12/21/1990,AAPL,1.607142857,1.616071429,1.553571429,1.607142857,3461360,,0.022727273,0.035714286
12/24/1990,AAPL,1.571428571,1.607142857,1.571428571,1.571428571,587216,,-0.022222222,-0.035714286
12/26/1990,AAPL,1.5625,1.580357143,1.535714286,1.5625,1030736,,-0.005681818,-0.008928571
12/27/1990,AAPL,1.553571429,1.571428571,1.544642857,1.553571429,976528,,-0.005714286,-0.008928571
12/28/1990,AAPL,1.535714286,1.553571429,1.526785714,1.535714286,639296,,-0.011494253,-0.017857143
12/31/1990,AAPL,1.535714286,1.544642857,1.526785714,1.535714286,442736,,0,0
1/2/1991,AAPL,1.553571429,1.571428571,1.5,1.553571429,1549856,,0.011627907,0.017857143
1/3/1991,AAPL,1.535714286,1.580357143,1.535714286,1.535714286,1501808,,-0.011494253,-0.017857143
1/4/1991,AAPL,1.544642857,1.580357143,1.535714286,1.544642857,1415232,,0.005813953,0.008928571
1/7/1991,AAPL,1.544642857,1.616071429,1.535714286,1.544642857,3108000,,0,0
1/8/1991,AAPL,1.544642857,1.566964286,1.517857143,1.544642857,2186912,,0,0
1/9/1991,AAPL,1.616071429,1.642857143,1.5625,1.616071429,4672640,,0.046242775,0.071428571
1/10/1991,AAPL,1.683035714,1.6875,1.633928571,1.683035714,4353216,,0.041436464,0.066964286
1/11/1991,AAPL,1.678571429,1.6875,1.642857143,1.678571429,3076528,,-0.00265252,-0.004464286
1/14/1991,AAPL,1.651785714,1.669642857,1.642857143,1.651785714,2108400,,-0.015957447,-0.026785714
1/15/1991,AAPL,1.669642857,1.669642857,1.642857143,1.669642857,1920576,,0.010810811,0.017857143
1/16/1991,AAPL,1.776785714,1.785714286,1.669642857,1.776785714,3907456,,0.064171123,0.107142857
1/17/1991,AAPL,1.830357143,1.883928571,1.75,1.830357143,5917856,,0.030150754,0.053571429
1/18/1991,AAPL,1.794642857,1.8125,1.732142857,1.794642857,9432416,,-0.019512195,-0.035714286
1/21/1991,AAPL,1.8125,1.839285714,1.776785714,1.8125,3243072,,0.009950249,0.017857143
1/22/1991,AAPL,1.830357143,1.875,1.803571429,1.830357143,4277280,,0.009852217,0.017857143
1/23/1991,AAPL,1.848214286,1.866071429,1.821428571,1.848214286,2442608,,0.009756098,0.017857143
1/24/1991,AAPL,1.861607143,1.883928571,1.839285714,1.861607143,2339344,,0.007246377,0.013392857
1/25/1991,AAPL,1.910714286,1.915178571,1.857142857,1.910714286,2238096,,0.026378897,0.049107143
1/28/1991,AAPL,1.946428571,1.973214286,1.901785714,1.946428571,2734816,,0.018691589,0.035714286
1/29/1991,AAPL,1.919642857,1.946428571,1.866071429,1.919642857,2155552,,-0.013761468,-0.026785714
1/30/1991,AAPL,1.982142857,1.991071429,1.901785714,1.982142857,3371312,,0.03255814,0.0625
1/31/1991,AAPL,1.982142857,2,1.955357143,1.982142857,2425920,,0,0
2/1/1991,AAPL,1.991071429,2.066964286,1.982142857,1.991071429,4445504,,0.004504505,0.008928571
2/4/1991,AAPL,1.973214286,2,1.964285714,1.973214286,2678480,,-0.00896861,-0.017857143
2/5/1991,AAPL,2.0625,2.071428571,1.955357143,2.0625,3561152,,0.045248869,0.089285714
2/6/1991,AAPL,2.03125,2.080357143,2.017857143,2.03125,2225664,,-0.015151515,-0.03125
2/7/1991,AAPL,2.0625,2.098214286,1.991071429,2.0625,5201728,,0.015384615,0.03125
2/8/1991,AAPL,2.142857143,2.151785714,2.053571429,2.142857143,3135552,,0.038961039,0.080357143
2/11/1991,AAPL,2.191964286,2.196428571,2.133928571,2.191964286,3230304,,0.022916667,0.049107143
2/12/1991,AAPL,2.142857143,2.1875,2.120535714,2.142857143,2247504,,-0.022403259,-0.049107143
2/13/1991,AAPL,2.142857143,2.151785714,2.071428571,2.142857143,2555504,,0,0
2/14/1991,AAPL,2.040178571,2.142857143,2.026785714,2.040178571,3776752,,-0.047916667,-0.102678571
2/15/1991,AAPL,2.058035714,2.089285714,2.044642857,2.058035714,3656128,,0.008752735,0.017857143
2/19/1991,AAPL,2.142857143,2.151785714,2.049107143,2.142857143,2262512,,0.041214751,0.084821429
2/20/1991,AAPL,2.178571429,2.205357143,2.116071429,2.178571429,2136400,,0.016666667,0.035714286
2/21/1991,AAPL,2.107142857,2.223214286,2.098214286,2.107142857,1908704,,-0.032786885,-0.071428571
2/22/1991,AAPL,2.133928571,2.205357143,2.089285714,2.133928571,2325680,,0.012711864,0.026785714
2/25/1991,AAPL,2.071428571,2.160714286,2.053571429,2.071428571,3592736,,-0.029288703,-0.0625
2/26/1991,AAPL,2.080357143,2.098214286,2.017857143,2.080357143,2500176,,0.004310345,0.008928571
2/27/1991,AAPL,2.080357143,2.089285714,2.053571429,2.080357143,1743728,,0,0
2/28/1991,AAPL,2.044642857,2.089285714,2.008928571,2.044642857,2273600,,-0.017167382,-0.035714286
3/1/1991,AAPL,2.0625,2.107142857,2.035714286,2.0625,1261344,,0.008733624,0.017857143
3/4/1991,AAPL,2.084821429,2.098214286,2.035714286,2.084821429,883568,,0.010822511,0.022321429
3/5/1991,AAPL,2.232142857,2.25,2.107142857,2.232142857,4414480,,0.070663812,0.147321429
3/6/1991,AAPL,2.25,2.34375,2.245535714,2.25,5239584,,0.008,0.017857143
3/7/1991,AAPL,2.401785714,2.410714286,2.258928571,2.401785714,3217536,,0.067460317,0.151785714
3/8/1991,AAPL,2.321428571,2.4375,2.321428571,2.321428571,3222016,,-0.033457249,-0.080357143
3/11/1991,AAPL,2.267857143,2.3125,2.223214286,2.267857143,1753696,,-0.023076923,-0.053571429
3/12/1991,AAPL,2.245535714,2.276785714,2.232142857,2.245535714,2336768,,-0.00984252,-0.022321429
3/13/1991,AAPL,2.366071429,2.375,2.241071429,2.366071429,1745520,,0.053677932,0.120535714
3/14/1991,AAPL,2.330357143,2.410714286,2.303571429,2.330357143,2270688,,-0.01509434,-0.035714286
3/15/1991,AAPL,2.366071429,2.375,2.330357143,2.366071429,2048368,,0.01532567,0.035714286
3/18/1991,AAPL,2.419642857,2.4375,2.348214286,2.419642857,2140096,,0.022641509,0.053571429
3/19/1991,AAPL,2.482142857,2.508928571,2.348214286,2.482142857,4221952,,0.025830258,0.0625
3/20/1991,AAPL,2.419642857,2.482142857,2.388392857,2.419642857,3617040,,-0.025179856,-0.0625
3/21/1991,AAPL,2.3125,2.455357143,2.276785714,2.3125,2968000,,-0.044280443,-0.107142857
3/22/1991,AAPL,2.258928571,2.3125,2.223214286,2.258928571,3381280,,-0.023166023,-0.053571429
3/25/1991,AAPL,2.303571429,2.321428571,2.258928571,2.303571429,1358560,,0.019762846,0.044642857
3/26/1991,AAPL,2.5,2.508928571,2.3125,2.5,3336256,,0.085271318,0.196428571
3/27/1991,AAPL,2.473214286,2.508928571,2.446428571,2.473214286,1902208,,-0.010714286,-0.026785714
3/28/1991,AAPL,2.428571429,2.5,2.419642857,2.428571429,787024,,-0.018050542,-0.044642857
4/1/1991,AAPL,2.446428571,2.482142857,2.410714286,2.446428571,1179248,,0.007352941,0.017857143
4/2/1991,AAPL,2.598214286,2.598214286,2.446428571,2.598214286,2929248,,0.062043796,0.151785714
4/3/1991,AAPL,2.5,2.598214286,2.5,2.5,2401280,,-0.037800687,-0.098214286
4/4/1991,AAPL,2.553571429,2.571428571,2.482142857,2.553571429,1684368,,0.021428571,0.053571429
4/5/1991,AAPL,2.477678571,2.5625,2.455357143,2.477678571,1554112,,-0.02972028,-0.075892857
4/8/1991,AAPL,2.5,2.5,2.455357143,2.5,724752,,0.009009009,0.022321429
4/9/1991,AAPL,2.455357143,2.5,2.4375,2.455357143,1194480,,-0.017857143,-0.044642857
4/10/1991,AAPL,2.388392857,2.473214286,2.383928571,2.388392857,2164064,,-0.027272727,-0.066964286
4/11/1991,AAPL,2.535714286,2.549107143,2.410714286,2.535714286,3555888,,0.061682243,0.147321429
4/12/1991,AAPL,2.5625,2.616071429,2.491071429,2.5625,3677184,,0.01056338,0.026785714
4/15/1991,AAPL,2.223214286,2.303571429,2.142857143,2.223214286,17003840,,-0.132404181,-0.339285714
4/16/1991,AAPL,2.294642857,2.303571429,2.232142857,2.294642857,6207824,,0.032128514,0.071428571
4/17/1991,AAPL,2.258928571,2.321428571,2.214285714,2.258928571,3191104,,-0.015564202,-0.035714286
4/18/1991,AAPL,2.178571429,2.25,2.169642857,2.178571429,2473632,,-0.035573123,-0.080357143
4/19/1991,AAPL,2.129464286,2.196428571,2.125,2.129464286,2873024,,-0.022540984,-0.049107143
4/22/1991,AAPL,2.196428571,2.214285714,2.098214286,2.196428571,2570176,,0.031446541,0.066964286
4/23/1991,AAPL,2.196428571,2.25,2.151785714,2.196428571,2372944,,0,0
4/24/1991,AAPL,2.169642857,2.214285714,2.160714286,2.169642857,1054480,,-0.012195122,-0.026785714
4/25/1991,AAPL,2.089285714,2.133928571,2.089285714,2.089285714,3153808,,-0.037037037,-0.080357143
4/26/1991,AAPL,2.09375,2.107142857,2.0625,2.09375,1250592,,0.002136752,0.004464286
4/29/1991,AAPL,2.080357143,2.151785714,2.080357143,2.080357143,2067072,,-0.006396588,-0.013392857
4/30/1991,AAPL,1.964285714,2.080357143,1.928571429,1.964285714,7114464,,-0.055793991,-0.116071429
5/1/1991,AAPL,1.6875,1.75,1.678571429,1.6875,18683616,,-0.140909091,-0.276785714
5/2/1991,AAPL,1.75,1.776785714,1.696428571,1.75,8111264,,0.037037037,0.0625
5/3/1991,AAPL,1.75,1.767857143,1.723214286,1.75,2437120,,0,0
5/6/1991,AAPL,1.794642857,1.803571429,1.723214286,1.794642857,2123296,,0.025510204,0.044642857
5/7/1991,AAPL,1.808035714,1.830357143,1.803571429,1.808035714,2704800,,0.007462687,0.013392857
5/8/1991,AAPL,1.776785714,1.8125,1.758928571,1.776785714,1767808,,-0.017283951,-0.03125
5/9/1991,AAPL,1.8125,1.839285714,1.776785714,1.8125,2382128,,0.020100503,0.035714286
5/10/1991,AAPL,1.830357143,1.901785714,1.8125,1.830357143,2417296,,0.009852217,0.017857143
5/13/1991,AAPL,1.883928571,1.910714286,1.839285714,1.883928571,2449440,,0.029268293,0.053571429
5/14/1991,AAPL,1.910714286,1.919642857,1.875,1.910714286,2169440,,0.014218009,0.026785714
5/15/1991,AAPL,1.803571429,1.857142857,1.75,1.803571429,5183472,,-0.056074766,-0.107142857
5/16/1991,AAPL,1.75,1.830357143,1.732142857,1.75,3821328,,-0.02970297,-0.053571429
5/17/1991,AAPL,1.678571429,1.741071429,1.660714286,1.678571429,4710608,,-0.040816327,-0.071428571
5/20/1991,AAPL,1.580357143,1.696428571,1.571428571,1.580357143,2621696,,-0.058510638,-0.098214286
5/21/1991,AAPL,1.616071429,1.660714286,1.598214286,1.616071429,3497984,,0.02259887,0.035714286
5/22/1991,AAPL,1.651785714,1.660714286,1.625,1.651785714,2272704,,0.022099448,0.035714286
5/23/1991,AAPL,1.611607143,1.669642857,1.598214286,1.611607143,2086560,,-0.024324324,-0.040178571
5/24/1991,AAPL,1.638392857,1.642857143,1.607142857,1.638392857,971264,,0.016620499,0.026785714
5/28/1991,AAPL,1.642857143,1.651785714,1.616071429,1.642857143,1714384,,0.002724796,0.004464286
5/29/1991,AAPL,1.678571429,1.705357143,1.638392857,1.678571429,3840032,,0.02173913,0.035714286
5/30/1991,AAPL,1.700892857,1.705357143,1.660714286,1.700892857,1583456,,0.013297872,0.022321429
5/31/1991,AAPL,1.678571429,1.705357143,1.651785714,1.678571429,2178624,,-0.01312336,-0.022321429
6/3/1991,AAPL,1.758928571,1.767857143,1.669642857,1.758928571,2200688,,0.04787234,0.080357143
6/4/1991,AAPL,1.754464286,1.767857143,1.732142857,1.754464286,1842848,,-0.002538071,-0.004464286
6/5/1991,AAPL,1.714285714,1.758928571,1.705357143,1.714285714,1332912,,-0.022900763,-0.040178571
6/6/1991,AAPL,1.665178571,1.723214286,1.660714286,1.665178571,1685040,,-0.028645833,-0.049107143
6/7/1991,AAPL,1.647321429,1.678571429,1.629464286,1.647321429,1527456,,-0.010723861,-0.017857143
6/10/1991,AAPL,1.642857143,1.683035714,1.633928571,1.642857143,1674400,,-0.002710027,-0.004464286
6/11/1991,AAPL,1.59375,1.625,1.580357143,1.59375,1885632,,-0.029891304,-0.049107143
6/12/1991,AAPL,1.513392857,1.598214286,1.473214286,1.513392857,4356352,,-0.050420168,-0.080357143
6/13/1991,AAPL,1.504464286,1.535714286,1.491071429,1.504464286,2113664,,-0.005899705,-0.008928571
6/14/1991,AAPL,1.46875,1.526785714,1.455357143,1.46875,2252880,,-0.023738872,-0.035714286
6/17/1991,AAPL,1.5,1.508928571,1.464285714,1.5,1666000,,0.021276596,0.03125
6/18/1991,AAPL,1.504464286,1.544642857,1.482142857,1.504464286,2446864,,0.00297619,0.004464286
6/19/1991,AAPL,1.491071429,1.508928571,1.473214286,1.491071429,1789424,,-0.008902077,-0.013392857
6/20/1991,AAPL,1.5,1.5,1.455357143,1.5,1440432,,0.005988024,0.008928571
6/21/1991,AAPL,1.5,1.517857143,1.491071429,1.5,2060128,,0,0
6/24/1991,AAPL,1.491071429,1.508928571,1.473214286,1.491071429,2079840,,-0.005952381,-0.008928571
6/25/1991,AAPL,1.513392857,1.535714286,1.491071429,1.513392857,2279200,,0.01497006,0.022321429
6/26/1991,AAPL,1.535714286,1.553571429,1.508928571,1.535714286,2504432,,0.014749263,0.022321429
6/27/1991,AAPL,1.517857143,1.526785714,1.491071429,1.517857143,1512000,,-0.011627907,-0.017857143
6/28/1991,AAPL,1.482142857,1.517857143,1.4375,1.482142857,2266432,,-0.023529412,-0.035714286
7/1/1991,AAPL,1.517857143,1.535714286,1.491071429,1.517857143,1948240,,0.024096386,0.035714286
7/2/1991,AAPL,1.508928571,1.526785714,1.491071429,1.508928571,1201424,,-0.005882353,-0.008928571
7/3/1991,AAPL,1.540178571,1.553571429,1.491071429,1.540178571,3047744,,0.020710059,0.03125
7/5/1991,AAPL,1.629464286,1.642857143,1.526785714,1.629464286,3315536,,0.057971014,0.089285714
7/8/1991,AAPL,1.669642857,1.6875,1.607142857,1.669642857,3070816,,0.024657534,0.040178571
7/9/1991,AAPL,1.674107143,1.723214286,1.660714286,1.674107143,2264416,,0.002673797,0.004464286
7/10/1991,AAPL,1.6875,1.723214286,1.669642857,1.6875,1565760,,0.008,0.013392857
7/11/1991,AAPL,1.669642857,1.6875,1.642857143,1.669642857,1459136,,-0.010582011,-0.017857143
7/12/1991,AAPL,1.669642857,1.6875,1.651785714,1.669642857,1327536,,0,0
7/15/1991,AAPL,1.625,1.669642857,1.625,1.625,1379840,,-0.026737968,-0.044642857
7/16/1991,AAPL,1.5625,1.633928571,1.553571429,1.5625,2229920,,-0.038461538,-0.0625
7/17/1991,AAPL,1.517857143,1.589285714,1.508928571,1.517857143,2089360,,-0.028571429,-0.044642857
7/18/1991,AAPL,1.602678571,1.611607143,1.535714286,1.602678571,3983168,,0.055882353,0.084821429
7/19/1991,AAPL,1.642857143,1.651785714,1.607142857,1.642857143,1284192,,0.025069638,0.040178571
7/22/1991,AAPL,1.642857143,1.651785714,1.625,1.642857143,1086736,,0,0
7/23/1991,AAPL,1.607142857,1.660714286,1.589285714,1.607142857,1330560,,-0.02173913,-0.035714286
7/24/1991,AAPL,1.607142857,1.633928571,1.589285714,1.607142857,1314544,,0,0
7/25/1991,AAPL,1.616071429,1.633928571,1.607142857,1.616071429,658000,,0.005555556,0.008928571
7/26/1991,AAPL,1.602678571,1.633928571,1.598214286,1.602678571,742336,,-0.008287293,-0.013392857
7/29/1991,AAPL,1.625,1.625,1.589285714,1.625,533008,,0.013927577,0.022321429
7/30/1991,AAPL,1.660714286,1.669642857,1.625,1.660714286,918624,,0.021978022,0.035714286
7/31/1991,AAPL,1.651785714,1.674107143,1.607142857,1.651785714,1028048,,-0.005376344,-0.008928571
8/1/1991,AAPL,1.754464286,1.758928571,1.633928571,1.754464286,4484256,,0.062162162,0.102678571
8/2/1991,AAPL,1.785714286,1.794642857,1.75,1.785714286,2730112,,0.017811705,0.03125
8/5/1991,AAPL,1.732142857,1.776785714,1.723214286,1.732142857,1007664,,-0.03,-0.053571429
8/6/1991,AAPL,1.767857143,1.794642857,1.705357143,1.767857143,2204272,,0.020618557,0.035714286
8/7/1991,AAPL,1.799107143,1.821428571,1.763392857,1.799107143,2116128,,0.017676768,0.03125
8/8/1991,AAPL,1.803571429,1.848214286,1.785714286,1.803571429,1894480,,0.00248139,0.004464286
8/9/1991,AAPL,1.8125,1.821428571,1.776785714,1.8125,1544032,,0.004950495,0.008928571
8/12/1991,AAPL,1.848214286,1.866071429,1.803571429,1.848214286,1425312,,0.019704433,0.035714286
8/13/1991,AAPL,1.910714286,1.928571429,1.857142857,1.910714286,2865856,,0.033816425,0.0625
8/14/1991,AAPL,1.959821429,1.964285714,1.924107143,1.959821429,2007152,,0.025700935,0.049107143
8/15/1991,AAPL,1.901785714,1.964285714,1.892857143,1.901785714,1461040,,-0.029612756,-0.058035714
8/16/1991,AAPL,1.901785714,1.9375,1.866071429,1.901785714,1588048,,0,0
8/19/1991,AAPL,1.803571429,1.84375,1.732142857,1.803571429,3224816,,-0.051643192,-0.098214286
8/20/1991,AAPL,1.821428571,1.848214286,1.803571429,1.821428571,1994272,,0.00990099,0.017857143
8/21/1991,AAPL,1.919642857,1.933035714,1.857142857,1.919642857,2233728,,0.053921569,0.098214286
8/22/1991,AAPL,1.9375,1.955357143,1.919642857,1.9375,1656480,,0.009302326,0.017857143
8/23/1991,AAPL,1.892857143,1.982142857,1.883928571,1.892857143,2404304,,-0.023041475,-0.044642857
8/26/1991,AAPL,1.892857143,1.910714286,1.875,1.892857143,1015952,,0,0
8/27/1991,AAPL,1.928571429,1.928571429,1.883928571,1.928571429,1003520,,0.018867925,0.035714286
8/28/1991,AAPL,1.901785714,1.9375,1.897321429,1.901785714,1075872,,-0.013888889,-0.026785714
8/29/1991,AAPL,1.892857143,1.924107143,1.875,1.892857143,1133552,,-0.004694836,-0.008928571
8/30/1991,AAPL,1.892857143,1.901785714,1.866071429,1.892857143,661360,,0,0
9/3/1991,AAPL,1.875,1.901785714,1.857142857,1.875,683760,,-0.009433962,-0.017857143
9/4/1991,AAPL,1.839285714,1.883928571,1.834821429,1.839285714,1197840,,-0.019047619,-0.035714286
9/5/1991,AAPL,1.821428571,1.848214286,1.8125,1.821428571,778848,,-0.009708738,-0.017857143
9/6/1991,AAPL,1.839285714,1.848214286,1.803571429,1.839285714,792736,,0.009803922,0.017857143
9/9/1991,AAPL,1.901785714,1.910714286,1.839285714,1.901785714,1264816,,0.033980583,0.0625
9/10/1991,AAPL,1.790178571,1.90625,1.776785714,1.790178571,1828400,,-0.058685446,-0.111607143
9/11/1991,AAPL,1.803571429,1.821428571,1.767857143,1.803571429,1780016,,0.007481297,0.013392857
9/12/1991,AAPL,1.808035714,1.830357143,1.776785714,1.808035714,1192128,,0.002475248,0.004464286
9/13/1991,AAPL,1.736607143,1.794642857,1.732142857,1.736607143,1667344,,-0.039506173,-0.071428571
9/16/1991,AAPL,1.6875,1.758928571,1.660714286,1.6875,2057776,,-0.028277635,-0.049107143
9/17/1991,AAPL,1.75,1.75,1.669642857,1.75,1354080,,0.037037037,0.0625
9/18/1991,AAPL,1.790178571,1.803571429,1.732142857,1.790178571,1213520,,0.022959184,0.040178571
9/19/1991,AAPL,1.776785714,1.803571429,1.767857143,1.776785714,1783376,,-0.007481297,-0.013392857
9/20/1991,AAPL,1.808035714,1.821428571,1.767857143,1.808035714,1881488,,0.01758794,0.03125
9/23/1991,AAPL,1.767857143,1.8125,1.758928571,1.767857143,876624,,-0.022222222,-0.040178571
9/24/1991,AAPL,1.794642857,1.799107143,1.723214286,1.794642857,1066016,,0.015151515,0.026785714
9/25/1991,AAPL,1.803571429,1.803571429,1.758928571,1.803571429,544656,,0.004975124,0.008928571
9/26/1991,AAPL,1.785714286,1.794642857,1.75,1.785714286,712208,,-0.00990099,-0.017857143
9/27/1991,AAPL,1.75,1.8125,1.741071429,1.75,628096,,-0.02,-0.035714286
9/30/1991,AAPL,1.767857143,1.776785714,1.75,1.767857143,632016,,0.010204082,0.017857143
10/1/1991,AAPL,1.8125,1.830357143,1.75,1.8125,1313760,,0.025252525,0.044642857
10/2/1991,AAPL,1.776785714,1.848214286,1.767857143,1.776785714,1792672,,-0.019704433,-0.035714286
10/3/1991,AAPL,1.705357143,1.785714286,1.696428571,1.705357143,1810032,,-0.040201005,-0.071428571
10/4/1991,AAPL,1.723214286,1.741071429,1.696428571,1.723214286,793744,,0.010471204,0.017857143
10/7/1991,AAPL,1.71875,1.741071429,1.696428571,1.71875,647024,,-0.002590674,-0.004464286
10/8/1991,AAPL,1.723214286,1.732142857,1.660714286,1.723214286,1722560,,0.002597403,0.004464286
10/9/1991,AAPL,1.714285714,1.741071429,1.705357143,1.714285714,1327424,,-0.005181347,-0.008928571
10/10/1991,AAPL,1.705357143,1.75,1.669642857,1.705357143,1572144,,-0.005208333,-0.008928571
10/11/1991,AAPL,1.732142857,1.745535714,1.660714286,1.732142857,1200528,,0.015706806,0.026785714
10/14/1991,AAPL,1.78125,1.794642857,1.741071429,1.78125,1118768,,0.028350515,0.049107143
10/15/1991,AAPL,1.875,1.875,1.785714286,1.875,2882096,,0.052631579,0.09375
10/16/1991,AAPL,1.910714286,1.928571429,1.866071429,1.910714286,2008720,,0.019047619,0.035714286
10/17/1991,AAPL,1.870535714,1.901785714,1.839285714,1.870535714,1516144,,-0.021028037,-0.040178571
10/18/1991,AAPL,1.964285714,1.982142857,1.928571429,1.964285714,4469584,,0.050119332,0.09375
10/21/1991,AAPL,1.955357143,1.995535714,1.9375,1.955357143,1166928,,-0.004545455,-0.008928571
10/22/1991,AAPL,1.946428571,2.008928571,1.946428571,1.946428571,2082080,,-0.00456621,-0.008928571
10/23/1991,AAPL,1.897321429,1.973214286,1.883928571,1.897321429,1688288,,-0.025229358,-0.049107143
10/24/1991,AAPL,1.861607143,1.901785714,1.839285714,1.861607143,1779008,,-0.018823529,-0.035714286
10/25/1991,AAPL,1.830357143,1.866071429,1.8125,1.830357143,1069712,,-0.016786571,-0.03125
10/28/1991,AAPL,1.839285714,1.848214286,1.8125,1.839285714,778624,,0.004878049,0.008928571
10/29/1991,AAPL,1.848214286,1.857142857,1.8125,1.848214286,1012368,,0.004854369,0.008928571
10/30/1991,AAPL,1.776785714,1.883928571,1.767857143,1.776785714,1482432,,-0.038647343,-0.071428571
10/31/1991,AAPL,1.839285714,1.848214286,1.785714286,1.839285714,2318064,,0.035175879,0.0625
11/1/1991,AAPL,1.821428571,1.857142857,1.803571429,1.821428571,2012640,,-0.009708738,-0.017857143
11/4/1991,AAPL,1.776785714,1.8125,1.732142857,1.776785714,1952944,,-0.024509804,-0.044642857
11/5/1991,AAPL,1.741071429,1.803571429,1.741071429,1.741071429,2156000,,-0.020100503,-0.035714286
11/6/1991,AAPL,1.714285714,1.758928571,1.696428571,1.714285714,2367904,,-0.015384615,-0.026785714
11/7/1991,AAPL,1.776785714,1.803571429,1.723214286,1.776785714,2967328,,0.036458333,0.0625
11/8/1991,AAPL,1.901785714,1.919642857,1.821428571,1.901785714,3758272,,0.070351759,0.125
11/11/1991,AAPL,1.910714286,1.946428571,1.901785714,1.919642857,1649424,,0.009389671,0.017857143
11/12/1991,AAPL,1.9375,1.955357143,1.919642857,1.946428571,1666896,,0.013953488,0.026785714
11/13/1991,AAPL,1.928571429,1.946428571,1.910714286,1.933035714,1859200,,-0.006880734,-0.013392857
11/14/1991,AAPL,1.9375,1.973214286,1.928571429,1.955357143,1880032,,0.011547344,0.022321429
11/15/1991,AAPL,1.946428571,1.955357143,1.776785714,1.785714286,2569504,,-0.086757991,-0.169642857
11/18/1991,AAPL,1.785714286,1.875,1.785714286,1.861607143,2387392,,0.0425,0.075892857
11/19/1991,AAPL,1.848214286,1.848214286,1.776785714,1.830357143,2854880,,-0.016786571,-0.03125
11/20/1991,AAPL,1.830357143,1.857142857,1.794642857,1.803571429,1681008,,-0.014634146,-0.026785714
11/21/1991,AAPL,1.803571429,1.848214286,1.803571429,1.821428571,1068144,,0.00990099,0.017857143
11/22/1991,AAPL,1.821428571,1.848214286,1.794642857,1.830357143,978432,,0.004901961,0.008928571
11/25/1991,AAPL,1.821428571,1.866071429,1.821428571,1.830357143,784336,,0,0
11/26/1991,AAPL,1.839285714,1.857142857,1.785714286,1.839285714,1392720,,0.004878049,0.008928571
11/27/1991,AAPL,1.830357143,1.839285714,1.803571429,1.821428571,632352,,-0.009708738,-0.017857143
11/29/1991,AAPL,1.803571429,1.839285714,1.803571429,1.8125,340928,,-0.004901961,-0.008928571
